platform,publisher,kind,field,presence_rate,n_payloads,n_items,feed_url,page
app.bookteq.com,Matthew Arnold Sports Centre,FacilityUse,offers,0.0,452,548,https://lifestylefitness.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,Matthew Arnold Sports Centre,FacilityUse,location,1.0,452,548,https://lifestylefitness.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,Matthew Arnold Sports Centre,FacilityUse,name,1.0,452,548,https://lifestylefitness.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,Matthew Arnold Sports Centre,FacilityUse,description,0.0,452,548,https://lifestylefitness.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,Matthew Arnold Sports Centre,FacilityUse,eventSchedule,0.0,452,548,https://lifestylefitness.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,Matthew Arnold Sports Centre,FacilityUse,ageRange,0.0,452,548,https://lifestylefitness.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,Matthew Arnold Sports Centre,FacilityUse,genderRestriction,0.0,452,548,https://lifestylefitness.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,Matthew Arnold Sports Centre,FacilityUse,level,0.0,452,548,https://lifestylefitness.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,Matthew Arnold Sports Centre,FacilityUse,url,1.0,452,548,https://lifestylefitness.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,Matthew Arnold Sports Centre,FacilityUse,attendeeInstructions,0.0,452,548,https://lifestylefitness.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,Matthew Arnold Sports Centre,FacilityUse,superEvent,0.0,452,548,https://lifestylefitness.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,Matthew Arnold Sports Centre,Slot,activity,0.0,126,1000,https://lifestylefitness.bookteq.com/api/open-active/slots,0
app.bookteq.com,Matthew Arnold Sports Centre,Slot,category,0.0,126,1000,https://lifestylefitness.bookteq.com/api/open-active/slots,0
app.bookteq.com,Matthew Arnold Sports Centre,Slot,organizer,0.0,126,1000,https://lifestylefitness.bookteq.com/api/open-active/slots,0
app.bookteq.com,Matthew Arnold Sports Centre,Slot,offers,1.0,126,1000,https://lifestylefitness.bookteq.com/api/open-active/slots,0
app.bookteq.com,Matthew Arnold Sports Centre,Slot,location,0.0,126,1000,https://lifestylefitness.bookteq.com/api/open-active/slots,0
app.bookteq.com,Matthew Arnold Sports Centre,Slot,name,0.0,126,1000,https://lifestylefitness.bookteq.com/api/open-active/slots,0
app.bookteq.com,Matthew Arnold Sports Centre,Slot,description,0.0,126,1000,https://lifestylefitness.bookteq.com/api/open-active/slots,0
app.bookteq.com,Matthew Arnold Sports Centre,Slot,eventSchedule,0.0,126,1000,https://lifestylefitness.bookteq.com/api/open-active/slots,0
app.bookteq.com,Matthew Arnold Sports Centre,Slot,ageRange,0.0,126,1000,https://lifestylefitness.bookteq.com/api/open-active/slots,0
app.bookteq.com,Matthew Arnold Sports Centre,Slot,genderRestriction,0.0,126,1000,https://lifestylefitness.bookteq.com/api/open-active/slots,0
app.bookteq.com,Matthew Arnold Sports Centre,Slot,level,0.0,126,1000,https://lifestylefitness.bookteq.com/api/open-active/slots,0
app.bookteq.com,Matthew Arnold Sports Centre,Slot,url,0.0,126,1000,https://lifestylefitness.bookteq.com/api/open-active/slots,0
app.bookteq.com,Matthew Arnold Sports Centre,Slot,attendeeInstructions,0.0,126,1000,https://lifestylefitness.bookteq.com/api/open-active/slots,0
app.bookteq.com,Matthew Arnold Sports Centre,Slot,superEvent,0.0,126,1000,https://lifestylefitness.bookteq.com/api/open-active/slots,0
app.bookteq.com,Matthew Arnold Sports Centre,Slot,activity,0.0,673,1000,https://lifestylefitness.bookteq.com/api/open-active/slots,1
app.bookteq.com,Matthew Arnold Sports Centre,Slot,category,0.0,673,1000,https://lifestylefitness.bookteq.com/api/open-active/slots,1
app.bookteq.com,Matthew Arnold Sports Centre,Slot,organizer,0.0,673,1000,https://lifestylefitness.bookteq.com/api/open-active/slots,1
app.bookteq.com,Matthew Arnold Sports Centre,Slot,offers,1.0,673,1000,https://lifestylefitness.bookteq.com/api/open-active/slots,1
app.bookteq.com,Matthew Arnold Sports Centre,Slot,location,0.0,673,1000,https://lifestylefitness.bookteq.com/api/open-active/slots,1
app.bookteq.com,Matthew Arnold Sports Centre,Slot,name,0.0,673,1000,https://lifestylefitness.bookteq.com/api/open-active/slots,1
app.bookteq.com,Matthew Arnold Sports Centre,Slot,description,0.0,673,1000,https://lifestylefitness.bookteq.com/api/open-active/slots,1
app.bookteq.com,Matthew Arnold Sports Centre,Slot,eventSchedule,0.0,673,1000,https://lifestylefitness.bookteq.com/api/open-active/slots,1
app.bookteq.com,Matthew Arnold Sports Centre,Slot,ageRange,0.0,673,1000,https://lifestylefitness.bookteq.com/api/open-active/slots,1
app.bookteq.com,Matthew Arnold Sports Centre,Slot,genderRestriction,0.0,673,1000,https://lifestylefitness.bookteq.com/api/open-active/slots,1
app.bookteq.com,Matthew Arnold Sports Centre,Slot,level,0.0,673,1000,https://lifestylefitness.bookteq.com/api/open-active/slots,1
app.bookteq.com,Matthew Arnold Sports Centre,Slot,url,0.0,673,1000,https://lifestylefitness.bookteq.com/api/open-active/slots,1
app.bookteq.com,Matthew Arnold Sports Centre,Slot,attendeeInstructions,0.0,673,1000,https://lifestylefitness.bookteq.com/api/open-active/slots,1
app.bookteq.com,Matthew Arnold Sports Centre,Slot,superEvent,0.0,673,1000,https://lifestylefitness.bookteq.com/api/open-active/slots,1
app.bookteq.com,LRSO,FacilityUse,activity,0.0,291,412,https://lrso.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,LRSO,FacilityUse,category,0.0,291,412,https://lrso.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,LRSO,FacilityUse,organizer,0.0,291,412,https://lrso.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,LRSO,FacilityUse,offers,0.0,291,412,https://lrso.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,LRSO,FacilityUse,location,1.0,291,412,https://lrso.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,LRSO,FacilityUse,name,1.0,291,412,https://lrso.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,LRSO,FacilityUse,description,0.0,291,412,https://lrso.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,LRSO,FacilityUse,eventSchedule,0.0,291,412,https://lrso.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,LRSO,FacilityUse,ageRange,0.0,291,412,https://lrso.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,LRSO,FacilityUse,genderRestriction,0.0,291,412,https://lrso.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,LRSO,FacilityUse,level,0.0,291,412,https://lrso.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,LRSO,FacilityUse,url,1.0,291,412,https://lrso.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,LRSO,FacilityUse,attendeeInstructions,0.0,291,412,https://lrso.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,LRSO,FacilityUse,superEvent,0.0,291,412,https://lrso.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,LRSO,Slot,activity,0.0,494,1000,https://lrso.bookteq.com/api/open-active/slots,0
app.bookteq.com,LRSO,Slot,category,0.0,494,1000,https://lrso.bookteq.com/api/open-active/slots,0
app.bookteq.com,LRSO,Slot,organizer,0.0,494,1000,https://lrso.bookteq.com/api/open-active/slots,0
app.bookteq.com,LRSO,Slot,offers,1.0,494,1000,https://lrso.bookteq.com/api/open-active/slots,0
app.bookteq.com,LRSO,Slot,location,0.0,494,1000,https://lrso.bookteq.com/api/open-active/slots,0
app.bookteq.com,LRSO,Slot,name,0.0,494,1000,https://lrso.bookteq.com/api/open-active/slots,0
app.bookteq.com,LRSO,Slot,description,0.0,494,1000,https://lrso.bookteq.com/api/open-active/slots,0
app.bookteq.com,LRSO,Slot,eventSchedule,0.0,494,1000,https://lrso.bookteq.com/api/open-active/slots,0
app.bookteq.com,LRSO,Slot,ageRange,0.0,494,1000,https://lrso.bookteq.com/api/open-active/slots,0
app.bookteq.com,LRSO,Slot,genderRestriction,0.0,494,1000,https://lrso.bookteq.com/api/open-active/slots,0
app.bookteq.com,LRSO,Slot,level,0.0,494,1000,https://lrso.bookteq.com/api/open-active/slots,0
app.bookteq.com,LRSO,Slot,url,0.0,494,1000,https://lrso.bookteq.com/api/open-active/slots,0
app.bookteq.com,LRSO,Slot,attendeeInstructions,0.0,494,1000,https://lrso.bookteq.com/api/open-active/slots,0
app.bookteq.com,LRSO,Slot,superEvent,0.0,494,1000,https://lrso.bookteq.com/api/open-active/slots,0
app.bookteq.com,LRSO,Slot,activity,0.0,451,1000,https://lrso.bookteq.com/api/open-active/slots,1
app.bookteq.com,LRSO,Slot,category,0.0,451,1000,https://lrso.bookteq.com/api/open-active/slots,1
app.bookteq.com,LRSO,Slot,organizer,0.0,451,1000,https://lrso.bookteq.com/api/open-active/slots,1
app.bookteq.com,LRSO,Slot,offers,1.0,451,1000,https://lrso.bookteq.com/api/open-active/slots,1
app.bookteq.com,LRSO,Slot,location,0.0,451,1000,https://lrso.bookteq.com/api/open-active/slots,1
app.bookteq.com,LRSO,Slot,name,0.0,451,1000,https://lrso.bookteq.com/api/open-active/slots,1
app.bookteq.com,LRSO,Slot,description,0.0,451,1000,https://lrso.bookteq.com/api/open-active/slots,1
app.bookteq.com,LRSO,Slot,eventSchedule,0.0,451,1000,https://lrso.bookteq.com/api/open-active/slots,1
app.bookteq.com,LRSO,Slot,ageRange,0.0,451,1000,https://lrso.bookteq.com/api/open-active/slots,1
app.bookteq.com,LRSO,Slot,genderRestriction,0.0,451,1000,https://lrso.bookteq.com/api/open-active/slots,1
app.bookteq.com,LRSO,Slot,level,0.0,451,1000,https://lrso.bookteq.com/api/open-active/slots,1
app.bookteq.com,LRSO,Slot,url,0.0,451,1000,https://lrso.bookteq.com/api/open-active/slots,1
app.bookteq.com,LRSO,Slot,attendeeInstructions,0.0,451,1000,https://lrso.bookteq.com/api/open-active/slots,1
app.bookteq.com,LRSO,Slot,superEvent,0.0,451,1000,https://lrso.bookteq.com/api/open-active/slots,1
app.bookteq.com,Manchester Communication Academy,FacilityUse,activity,0.0,63,67,https://manchestercommunicationacademy.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,Manchester Communication Academy,FacilityUse,category,0.0,63,67,https://manchestercommunicationacademy.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,Manchester Communication Academy,FacilityUse,organizer,0.0,63,67,https://manchestercommunicationacademy.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,Manchester Communication Academy,FacilityUse,offers,0.0,63,67,https://manchestercommunicationacademy.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,Manchester Communication Academy,FacilityUse,location,1.0,63,67,https://manchestercommunicationacademy.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,Manchester Communication Academy,FacilityUse,name,1.0,63,67,https://manchestercommunicationacademy.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,Manchester Communication Academy,FacilityUse,description,0.0,63,67,https://manchestercommunicationacademy.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,Manchester Communication Academy,FacilityUse,eventSchedule,0.0,63,67,https://manchestercommunicationacademy.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,Manchester Communication Academy,FacilityUse,ageRange,0.0,63,67,https://manchestercommunicationacademy.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,Manchester Communication Academy,FacilityUse,genderRestriction,0.0,63,67,https://manchestercommunicationacademy.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,Manchester Communication Academy,FacilityUse,level,0.0,63,67,https://manchestercommunicationacademy.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,Manchester Communication Academy,FacilityUse,url,1.0,63,67,https://manchestercommunicationacademy.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,Manchester Communication Academy,FacilityUse,attendeeInstructions,0.0,63,67,https://manchestercommunicationacademy.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,Manchester Communication Academy,FacilityUse,superEvent,0.0,63,67,https://manchestercommunicationacademy.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,Manchester Communication Academy,Slot,activity,0.0,767,1000,https://manchestercommunicationacademy.bookteq.com/api/open-active/slots,0
app.bookteq.com,Manchester Communication Academy,Slot,category,0.0,767,1000,https://manchestercommunicationacademy.bookteq.com/api/open-active/slots,0
app.bookteq.com,Manchester Communication Academy,Slot,organizer,0.0,767,1000,https://manchestercommunicationacademy.bookteq.com/api/open-active/slots,0
app.bookteq.com,Manchester Communication Academy,Slot,offers,1.0,767,1000,https://manchestercommunicationacademy.bookteq.com/api/open-active/slots,0
app.bookteq.com,Manchester Communication Academy,Slot,location,0.0,767,1000,https://manchestercommunicationacademy.bookteq.com/api/open-active/slots,0
app.bookteq.com,Manchester Communication Academy,Slot,name,0.0,767,1000,https://manchestercommunicationacademy.bookteq.com/api/open-active/slots,0
app.bookteq.com,Manchester Communication Academy,Slot,description,0.0,767,1000,https://manchestercommunicationacademy.bookteq.com/api/open-active/slots,0
app.bookteq.com,Manchester Communication Academy,Slot,eventSchedule,0.0,767,1000,https://manchestercommunicationacademy.bookteq.com/api/open-active/slots,0
app.bookteq.com,Manchester Communication Academy,Slot,ageRange,0.0,767,1000,https://manchestercommunicationacademy.bookteq.com/api/open-active/slots,0
app.bookteq.com,Manchester Communication Academy,Slot,genderRestriction,0.0,767,1000,https://manchestercommunicationacademy.bookteq.com/api/open-active/slots,0
app.bookteq.com,Manchester Communication Academy,Slot,level,0.0,767,1000,https://manchestercommunicationacademy.bookteq.com/api/open-active/slots,0
app.bookteq.com,Manchester Communication Academy,Slot,url,0.0,767,1000,https://manchestercommunicationacademy.bookteq.com/api/open-active/slots,0
app.bookteq.com,Manchester Communication Academy,Slot,attendeeInstructions,0.0,767,1000,https://manchestercommunicationacademy.bookteq.com/api/open-active/slots,0
app.bookteq.com,Manchester Communication Academy,Slot,superEvent,0.0,767,1000,https://manchestercommunicationacademy.bookteq.com/api/open-active/slots,0
app.bookteq.com,Manchester Communication Academy,Slot,activity,0.0,571,1000,https://manchestercommunicationacademy.bookteq.com/api/open-active/slots,1
app.bookteq.com,Manchester Communication Academy,Slot,category,0.0,571,1000,https://manchestercommunicationacademy.bookteq.com/api/open-active/slots,1
app.bookteq.com,Manchester Communication Academy,Slot,organizer,0.0,571,1000,https://manchestercommunicationacademy.bookteq.com/api/open-active/slots,1
app.bookteq.com,Manchester Communication Academy,Slot,offers,1.0,571,1000,https://manchestercommunicationacademy.bookteq.com/api/open-active/slots,1
app.bookteq.com,Manchester Communication Academy,Slot,location,0.0,571,1000,https://manchestercommunicationacademy.bookteq.com/api/open-active/slots,1
app.bookteq.com,Manchester Communication Academy,Slot,name,0.0,571,1000,https://manchestercommunicationacademy.bookteq.com/api/open-active/slots,1
app.bookteq.com,Manchester Communication Academy,Slot,description,0.0,571,1000,https://manchestercommunicationacademy.bookteq.com/api/open-active/slots,1
app.bookteq.com,Manchester Communication Academy,Slot,eventSchedule,0.0,571,1000,https://manchestercommunicationacademy.bookteq.com/api/open-active/slots,1
app.bookteq.com,Manchester Communication Academy,Slot,ageRange,0.0,571,1000,https://manchestercommunicationacademy.bookteq.com/api/open-active/slots,1
app.bookteq.com,Manchester Communication Academy,Slot,genderRestriction,0.0,571,1000,https://manchestercommunicationacademy.bookteq.com/api/open-active/slots,1
app.bookteq.com,Manchester Communication Academy,Slot,level,0.0,571,1000,https://manchestercommunicationacademy.bookteq.com/api/open-active/slots,1
app.bookteq.com,Manchester Communication Academy,Slot,url,0.0,571,1000,https://manchestercommunicationacademy.bookteq.com/api/open-active/slots,1
app.bookteq.com,Manchester Communication Academy,Slot,attendeeInstructions,0.0,571,1000,https://manchestercommunicationacademy.bookteq.com/api/open-active/slots,1
app.bookteq.com,Manchester Communication Academy,Slot,superEvent,0.0,571,1000,https://manchestercommunicationacademy.bookteq.com/api/open-active/slots,1
app.bookteq.com,March was Town FC Estover CIC,FacilityUse,activity,0.0,9,12,https://marchtownfcestovercic.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,March was Town FC Estover CIC,FacilityUse,category,0.0,9,12,https://marchtownfcestovercic.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,March was Town FC Estover CIC,FacilityUse,organizer,0.0,9,12,https://marchtownfcestovercic.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,March was Town FC Estover CIC,FacilityUse,offers,0.0,9,12,https://marchtownfcestovercic.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,March was Town FC Estover CIC,FacilityUse,location,1.0,9,12,https://marchtownfcestovercic.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,March was Town FC Estover CIC,FacilityUse,name,1.0,9,12,https://marchtownfcestovercic.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,March was Town FC Estover CIC,FacilityUse,description,0.0,9,12,https://marchtownfcestovercic.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,March was Town FC Estover CIC,FacilityUse,eventSchedule,0.0,9,12,https://marchtownfcestovercic.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,March was Town FC Estover CIC,FacilityUse,ageRange,0.0,9,12,https://marchtownfcestovercic.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,March was Town FC Estover CIC,FacilityUse,genderRestriction,0.0,9,12,https://marchtownfcestovercic.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,March was Town FC Estover CIC,FacilityUse,level,0.0,9,12,https://marchtownfcestovercic.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,March was Town FC Estover CIC,FacilityUse,url,1.0,9,12,https://marchtownfcestovercic.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,March was Town FC Estover CIC,FacilityUse,attendeeInstructions,0.0,9,12,https://marchtownfcestovercic.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,March was Town FC Estover CIC,FacilityUse,superEvent,0.0,9,12,https://marchtownfcestovercic.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,March was Town FC Estover CIC,Slot,activity,0.0,399,759,https://marchtownfcestovercic.bookteq.com/api/open-active/slots,0
app.bookteq.com,March was Town FC Estover CIC,Slot,category,0.0,399,759,https://marchtownfcestovercic.bookteq.com/api/open-active/slots,0
app.bookteq.com,March was Town FC Estover CIC,Slot,organizer,0.0,399,759,https://marchtownfcestovercic.bookteq.com/api/open-active/slots,0
app.bookteq.com,March was Town FC Estover CIC,Slot,offers,1.0,399,759,https://marchtownfcestovercic.bookteq.com/api/open-active/slots,0
app.bookteq.com,March was Town FC Estover CIC,Slot,location,0.0,399,759,https://marchtownfcestovercic.bookteq.com/api/open-active/slots,0
app.bookteq.com,March was Town FC Estover CIC,Slot,name,0.0,399,759,https://marchtownfcestovercic.bookteq.com/api/open-active/slots,0
app.bookteq.com,March was Town FC Estover CIC,Slot,description,0.0,399,759,https://marchtownfcestovercic.bookteq.com/api/open-active/slots,0
app.bookteq.com,March was Town FC Estover CIC,Slot,eventSchedule,0.0,399,759,https://marchtownfcestovercic.bookteq.com/api/open-active/slots,0
app.bookteq.com,March was Town FC Estover CIC,Slot,ageRange,0.0,399,759,https://marchtownfcestovercic.bookteq.com/api/open-active/slots,0
app.bookteq.com,March was Town FC Estover CIC,Slot,genderRestriction,0.0,399,759,https://marchtownfcestovercic.bookteq.com/api/open-active/slots,0
app.bookteq.com,March was Town FC Estover CIC,Slot,level,0.0,399,759,https://marchtownfcestovercic.bookteq.com/api/open-active/slots,0
app.bookteq.com,March was Town FC Estover CIC,Slot,url,0.0,399,759,https://marchtownfcestovercic.bookteq.com/api/open-active/slots,0
app.bookteq.com,March was Town FC Estover CIC,Slot,attendeeInstructions,0.0,399,759,https://marchtownfcestovercic.bookteq.com/api/open-active/slots,0
app.bookteq.com,March was Town FC Estover CIC,Slot,superEvent,0.0,399,759,https://marchtownfcestovercic.bookteq.com/api/open-active/slots,0
app.bookteq.com,March was Town FC Estover CIC,Slot,activity,0.0,458,833,https://marchtownfcestovercic.bookteq.com/api/open-active/slots,1
app.bookteq.com,March was Town FC Estover CIC,Slot,category,0.0,458,833,https://marchtownfcestovercic.bookteq.com/api/open-active/slots,1
app.bookteq.com,March was Town FC Estover CIC,Slot,organizer,0.0,458,833,https://marchtownfcestovercic.bookteq.com/api/open-active/slots,1
app.bookteq.com,March was Town FC Estover CIC,Slot,offers,1.0,458,833,https://marchtownfcestovercic.bookteq.com/api/open-active/slots,1
app.bookteq.com,March was Town FC Estover CIC,Slot,location,0.0,458,833,https://marchtownfcestovercic.bookteq.com/api/open-active/slots,1
app.bookteq.com,March was Town FC Estover CIC,Slot,name,0.0,458,833,https://marchtownfcestovercic.bookteq.com/api/open-active/slots,1
app.bookteq.com,March was Town FC Estover CIC,Slot,description,0.0,458,833,https://marchtownfcestovercic.bookteq.com/api/open-active/slots,1
app.bookteq.com,March was Town FC Estover CIC,Slot,eventSchedule,0.0,458,833,https://marchtownfcestovercic.bookteq.com/api/open-active/slots,1
app.bookteq.com,March was Town FC Estover CIC,Slot,ageRange,0.0,458,833,https://marchtownfcestovercic.bookteq.com/api/open-active/slots,1
app.bookteq.com,March was Town FC Estover CIC,Slot,genderRestriction,0.0,458,833,https://marchtownfcestovercic.bookteq.com/api/open-active/slots,1
app.bookteq.com,March was Town FC Estover CIC,Slot,level,0.0,458,833,https://marchtownfcestovercic.bookteq.com/api/open-active/slots,1
app.bookteq.com,March was Town FC Estover CIC,Slot,url,0.0,458,833,https://marchtownfcestovercic.bookteq.com/api/open-active/slots,1
app.bookteq.com,March was Town FC Estover CIC,Slot,attendeeInstructions,0.0,458,833,https://marchtownfcestovercic.bookteq.com/api/open-active/slots,1
app.bookteq.com,March was Town FC Estover CIC,Slot,superEvent,0.0,458,833,https://marchtownfcestovercic.bookteq.com/api/open-active/slots,1
app.bookteq.com,Marston Moretaine Playing Fields,FacilityUse,activity,0.0,4,4,https://marstonmoretaine.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,Marston Moretaine Playing Fields,FacilityUse,category,0.0,4,4,https://marstonmoretaine.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,Marston Moretaine Playing Fields,FacilityUse,organizer,0.0,4,4,https://marstonmoretaine.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,Marston Moretaine Playing Fields,FacilityUse,offers,0.0,4,4,https://marstonmoretaine.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,Marston Moretaine Playing Fields,FacilityUse,location,1.0,4,4,https://marstonmoretaine.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,Marston Moretaine Playing Fields,FacilityUse,name,1.0,4,4,https://marstonmoretaine.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,Marston Moretaine Playing Fields,FacilityUse,description,0.0,4,4,https://marstonmoretaine.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,Marston Moretaine Playing Fields,FacilityUse,eventSchedule,0.0,4,4,https://marstonmoretaine.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,Marston Moretaine Playing Fields,FacilityUse,ageRange,0.0,4,4,https://marstonmoretaine.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,Marston Moretaine Playing Fields,FacilityUse,genderRestriction,0.0,4,4,https://marstonmoretaine.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,Marston Moretaine Playing Fields,FacilityUse,level,0.0,4,4,https://marstonmoretaine.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,Marston Moretaine Playing Fields,FacilityUse,url,1.0,4,4,https://marstonmoretaine.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,Marston Moretaine Playing Fields,FacilityUse,attendeeInstructions,0.0,4,4,https://marstonmoretaine.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,Marston Moretaine Playing Fields,FacilityUse,superEvent,0.0,4,4,https://marstonmoretaine.bookteq.com/api/open-active/facility-uses,0
app.bookteq.com,Marston Moretaine Playing Fields,Slot,activity,0.0,224,424,https://marstonmoretaine.bookteq.com/api/open-active/slots,0
app.bookteq.com,Marston Moretaine Playing Fields,Slot,category,0.0,224,424,https://marstonmoretaine.bookteq.com/api/open-active/slots,0
app.bookteq.com,Marston Moretaine Playing Fields,Slot,organizer,0.0,224,424,https://marstonmoretaine.bookteq.com/api/open-active/slots,0
app.bookteq.com,Marston Moretaine Playing Fields,Slot,offers,1.0,224,424,https://marstonmoretaine.bookteq.com/api/open-active/slots,0
app.bookteq.com,Marston Moretaine Playing Fields,Slot,location,0.0,224,424,https://marstonmoretaine.bookteq.com/api/open-active/slots,0
app.bookteq.com,Marston Moretaine Playing Fields,Slot,name,0.0,224,424,https://marstonmoretaine.bookteq.com/api/open-active/slots,0
app.bookteq.com,Marston Moretaine Playing Fields,Slot,description,0.0,224,424,https://marstonmoretaine.bookteq.com/api/open-active/slots,0
app.bookteq.com,Marston Moretaine Playing Fields,Slot,eventSchedule,0.0,224,424,https://marstonmoretaine.bookteq.com/api/open-active/slots,0
app.bookteq.com,Marston Moretaine Playing Fields,Slot,ageRange,0.0,224,424,https://marstonmoretaine.bookteq.com/api/open-active/slots,0
app.bookteq.com,Marston Moretaine Playing Fields,Slot,genderRestriction,0.0,224,424,https://marstonmoretaine.bookteq.com/api/open-active/slots,0
app.bookteq.com,Marston Moretaine Playing Fields,Slot,level,0.0,224,424,https://marstonmoretaine.bookteq.com/api/open-active/slots,0
app.bookteq.com,Marston Moretaine Playing Fields,Slot,url,0.0,224,424,https://marstonmoretaine.bookteq.com/api/open-active/slots,0
app.bookteq.com,Marston Moretaine Playing Fields,Slot,attendeeInstructions,0.0,224,424,https://marstonmoretaine.bookteq.com/api/open-active/slots,0
app.bookteq.com,Marston Moretaine Playing Fields,Slot,superEvent,0.0,224,424,https://marstonmoretaine.bookteq.com/api/open-active/slots,0
app.bookteq.com,Marston Moretaine Playing Fields,Slot,activity,0.0,144,288,https://marstonmoretaine.bookteq.com/api/open-active/slots,1
app.bookteq.com,Marston Moretaine Playing Fields,Slot,category,0.0,144,288,https://marstonmoretaine.bookteq.com/api/open-active/slots,1
app.bookteq.com,Marston Moretaine Playing Fields,Slot,organizer,0.0,144,288,https://marstonmoretaine.bookteq.com/api/open-active/slots,1
app.bookteq.com,Marston Moretaine Playing Fields,Slot,offers,1.0,144,288,https://marstonmoretaine.bookteq.com/api/open-active/slots,1
app.bookteq.com,Marston Moretaine Playing Fields,Slot,location,0.0,144,288,https://marstonmoretaine.bookteq.com/api/open-active/slots,1
app.bookteq.com,Marston Moretaine Playing Fields,Slot,name,0.0,144,288,https://marstonmoretaine.bookteq.com/api/open-active/slots,1
app.bookteq.com,Marston Moretaine Playing Fields,Slot,description,0.0,144,288,https://marstonmoretaine.bookteq.com/api/open-active/slots,1
app.bookteq.com,Marston Moretaine Playing Fields,Slot,eventSchedule,0.0,144,288,https://marstonmoretaine.bookteq.com/api/open-active/slots,1
app.bookteq.com,Marston Moretaine Playing Fields,Slot,ageRange,0.0,144,288,https://marstonmoretaine.bookteq.com/api/open-active/slots,1
app.bookteq.com,Marston Moretaine Playing Fields,Slot,genderRestriction,0.0,144,288,https://marstonmoretaine.bookteq.com/api/open-active/slots,1
app.bookteq.com,Marston Moretaine Playing Fields,Slot,level,0.0,144,288,https://marstonmoretaine.bookteq.com/api/open-active/slots,1
app.bookteq.com,Marston Moretaine Playing Fields,Slot,url,0.0,144,288,https://marstonmoretaine.bookteq.com/api/open-active/slots,1
