platform,publisher,kind,field,presence_rate,n_items
opendata.leisurecloud.live,Oxford University,ScheduledSession,activity,0.0,32
opendata.leisurecloud.live,Oxford University,ScheduledSession,category,0.0,32
opendata.leisurecloud.live,Oxford University,ScheduledSession,organizer,0.0,32
opendata.leisurecloud.live,Oxford University,ScheduledSession,offers,0.0,32
opendata.leisurecloud.live,Oxford University,ScheduledSession,location,0.0,32
opendata.leisurecloud.live,Oxford University,ScheduledSession,name,0.0,32
opendata.leisurecloud.live,Oxford University,ScheduledSession,description,0.0,32
opendata.leisurecloud.live,Oxford University,ScheduledSession,eventSchedule,0.0,32
opendata.leisurecloud.live,Oxford University,ScheduledSession,ageRange,0.0,32
opendata.leisurecloud.live,Oxford University,ScheduledSession,genderRestriction,0.0,32
opendata.leisurecloud.live,Oxford University,ScheduledSession,level,0.0,32
opendata.leisurecloud.live,Oxford University,ScheduledSession,url,0.0,32
opendata.leisurecloud.live,Oxford University,ScheduledSession,attendeeInstructions,0.0,32
opendata.leisurecloud.live,Oxford University,ScheduledSession,superEvent,1.0,32
opendata.leisurecloud.live,Oxford University,FacilityUse,activity,0.48,50
opendata.leisurecloud.live,Oxford University,FacilityUse,category,1.0,50
opendata.leisurecloud.live,Oxford University,FacilityUse,organizer,0.0,50
opendata.leisurecloud.live,Oxford University,FacilityUse,offers,0.98,50
opendata.leisurecloud.live,Oxford University,FacilityUse,location,1.0,50
opendata.leisurecloud.live,Oxford University,FacilityUse,name,1.0,50
opendata.leisurecloud.live,Oxford University,FacilityUse,description,0.32,50
opendata.leisurecloud.live,Oxford University,FacilityUse,eventSchedule,0.0,50
opendata.leisurecloud.live,Oxford University,FacilityUse,ageRange,0.0,50
opendata.leisurecloud.live,Oxford University,FacilityUse,genderRestriction,0.0,50
opendata.leisurecloud.live,Oxford University,FacilityUse,level,0.0,50
opendata.leisurecloud.live,Oxford University,FacilityUse,url,1.0,50
opendata.leisurecloud.live,Oxford University,FacilityUse,attendeeInstructions,1.0,50
opendata.leisurecloud.live,Oxford University,FacilityUse,superEvent,0.0,50
opendata.leisurecloud.live,Oxford University,Slot,activity,0.0,500
opendata.leisurecloud.live,Oxford University,Slot,category,0.0,500
opendata.leisurecloud.live,Oxford University,Slot,organizer,0.0,500
opendata.leisurecloud.live,Oxford University,Slot,offers,1.0,500
opendata.leisurecloud.live,Oxford University,Slot,location,0.0,500
opendata.leisurecloud.live,Oxford University,Slot,name,0.0,500
opendata.leisurecloud.live,Oxford University,Slot,description,0.0,500
opendata.leisurecloud.live,Oxford University,Slot,eventSchedule,0.0,500
opendata.leisurecloud.live,Oxford University,Slot,ageRange,0.0,500
opendata.leisurecloud.live,Oxford University,Slot,genderRestriction,0.0,500
opendata.leisurecloud.live,Oxford University,Slot,level,0.0,500
opendata.leisurecloud.live,Oxford University,Slot,url,0.0,500
opendata.leisurecloud.live,Oxford University,Slot,attendeeInstructions,0.0,500
opendata.leisurecloud.live,Oxford University,Slot,superEvent,0.0,500
opendata.leisurecloud.live,Oxford University,Slot,activity,0.0,499
opendata.leisurecloud.live,Oxford University,Slot,category,0.0,499
opendata.leisurecloud.live,Oxford University,Slot,organizer,0.0,499
opendata.leisurecloud.live,Oxford University,Slot,offers,1.0,499
opendata.leisurecloud.live,Oxford University,Slot,location,0.0,499
opendata.leisurecloud.live,Oxford University,Slot,name,0.0,499
opendata.leisurecloud.live,Oxford University,Slot,description,0.0,499
opendata.leisurecloud.live,Oxford University,Slot,eventSchedule,0.0,499
opendata.leisurecloud.live,Oxford University,Slot,ageRange,0.0,499
opendata.leisurecloud.live,Oxford University,Slot,genderRestriction,0.0,499
opendata.leisurecloud.live,Oxford University,Slot,level,0.0,499
opendata.leisurecloud.live,Oxford University,Slot,url,0.0,499
opendata.leisurecloud.live,Oxford University,Slot,attendeeInstructions,0.0,499
opendata.leisurecloud.live,Oxford University,Slot,superEvent,0.0,499
opendata.leisurecloud.live,Places Leisure,CourseInstance,activity,0.0,3
opendata.leisurecloud.live,Places Leisure,CourseInstance,category,1.0,3
opendata.leisurecloud.live,Places Leisure,CourseInstance,organizer,1.0,3
opendata.leisurecloud.live,Places Leisure,CourseInstance,offers,1.0,3
opendata.leisurecloud.live,Places Leisure,CourseInstance,location,1.0,3
opendata.leisurecloud.live,Places Leisure,CourseInstance,name,1.0,3
opendata.leisurecloud.live,Places Leisure,CourseInstance,description,0.0,3
opendata.leisurecloud.live,Places Leisure,CourseInstance,eventSchedule,0.0,3
opendata.leisurecloud.live,Places Leisure,CourseInstance,ageRange,0.0,3
opendata.leisurecloud.live,Places Leisure,CourseInstance,genderRestriction,0.0,3
opendata.leisurecloud.live,Places Leisure,CourseInstance,level,0.0,3
opendata.leisurecloud.live,Places Leisure,CourseInstance,url,1.0,3
opendata.leisurecloud.live,Places Leisure,CourseInstance,attendeeInstructions,1.0,3
opendata.leisurecloud.live,Places Leisure,CourseInstance,superEvent,0.0,3
opendata.leisurecloud.live,Places Leisure,SessionSeries,activity,0.0,500
opendata.leisurecloud.live,Places Leisure,SessionSeries,category,1.0,500
opendata.leisurecloud.live,Places Leisure,SessionSeries,organizer,0.018,500
opendata.leisurecloud.live,Places Leisure,SessionSeries,offers,1.0,500
opendata.leisurecloud.live,Places Leisure,SessionSeries,location,1.0,500
opendata.leisurecloud.live,Places Leisure,SessionSeries,name,1.0,500
opendata.leisurecloud.live,Places Leisure,SessionSeries,description,0.0,500
opendata.leisurecloud.live,Places Leisure,SessionSeries,eventSchedule,1.0,500
opendata.leisurecloud.live,Places Leisure,SessionSeries,ageRange,0.0,500
opendata.leisurecloud.live,Places Leisure,SessionSeries,genderRestriction,0.018,500
opendata.leisurecloud.live,Places Leisure,SessionSeries,level,0.0,500
opendata.leisurecloud.live,Places Leisure,SessionSeries,url,1.0,500
opendata.leisurecloud.live,Places Leisure,SessionSeries,attendeeInstructions,0.998,500
opendata.leisurecloud.live,Places Leisure,SessionSeries,superEvent,0.982,500
opendata.leisurecloud.live,Places Leisure,SessionSeries,activity,0.0,499
opendata.leisurecloud.live,Places Leisure,SessionSeries,category,1.0,499
opendata.leisurecloud.live,Places Leisure,SessionSeries,organizer,0.3427,499
opendata.leisurecloud.live,Places Leisure,SessionSeries,offers,0.994,499
opendata.leisurecloud.live,Places Leisure,SessionSeries,location,1.0,499
opendata.leisurecloud.live,Places Leisure,SessionSeries,name,1.0,499
opendata.leisurecloud.live,Places Leisure,SessionSeries,description,0.0,499
opendata.leisurecloud.live,Places Leisure,SessionSeries,eventSchedule,1.0,499
opendata.leisurecloud.live,Places Leisure,SessionSeries,ageRange,0.0,499
opendata.leisurecloud.live,Places Leisure,SessionSeries,genderRestriction,0.3427,499
opendata.leisurecloud.live,Places Leisure,SessionSeries,level,0.0,499
opendata.leisurecloud.live,Places Leisure,SessionSeries,url,1.0,499
opendata.leisurecloud.live,Places Leisure,SessionSeries,attendeeInstructions,0.996,499
opendata.leisurecloud.live,Places Leisure,SessionSeries,superEvent,0.6573,499
opendata.leisurecloud.live,Places Leisure,ScheduledSession,activity,0.0,500
opendata.leisurecloud.live,Places Leisure,ScheduledSession,category,0.0,500
opendata.leisurecloud.live,Places Leisure,ScheduledSession,organizer,0.0,500
opendata.leisurecloud.live,Places Leisure,ScheduledSession,offers,0.0,500
opendata.leisurecloud.live,Places Leisure,ScheduledSession,location,0.0,500
opendata.leisurecloud.live,Places Leisure,ScheduledSession,name,0.0,500
opendata.leisurecloud.live,Places Leisure,ScheduledSession,description,0.0,500
opendata.leisurecloud.live,Places Leisure,ScheduledSession,eventSchedule,0.0,500
opendata.leisurecloud.live,Places Leisure,ScheduledSession,ageRange,0.0,500
opendata.leisurecloud.live,Places Leisure,ScheduledSession,genderRestriction,0.0,500
opendata.leisurecloud.live,Places Leisure,ScheduledSession,level,0.0,500
opendata.leisurecloud.live,Places Leisure,ScheduledSession,url,0.0,500
opendata.leisurecloud.live,Places Leisure,ScheduledSession,attendeeInstructions,0.0,500
opendata.leisurecloud.live,Places Leisure,ScheduledSession,superEvent,1.0,500
opendata.leisurecloud.live,Places Leisure,ScheduledSession,activity,0.0,499
opendata.leisurecloud.live,Places Leisure,ScheduledSession,category,0.0,499
opendata.leisurecloud.live,Places Leisure,ScheduledSession,organizer,0.0,499
opendata.leisurecloud.live,Places Leisure,ScheduledSession,offers,0.0,499
opendata.leisurecloud.live,Places Leisure,ScheduledSession,location,0.0,499
opendata.leisurecloud.live,Places Leisure,ScheduledSession,name,0.0,499
opendata.leisurecloud.live,Places Leisure,ScheduledSession,description,0.0,499
opendata.leisurecloud.live,Places Leisure,ScheduledSession,eventSchedule,0.0,499
opendata.leisurecloud.live,Places Leisure,ScheduledSession,ageRange,0.0,499
opendata.leisurecloud.live,Places Leisure,ScheduledSession,genderRestriction,0.0,499
opendata.leisurecloud.live,Places Leisure,ScheduledSession,level,0.0,499
opendata.leisurecloud.live,Places Leisure,ScheduledSession,url,0.0,499
opendata.leisurecloud.live,Places Leisure,ScheduledSession,attendeeInstructions,0.0,499
opendata.leisurecloud.live,Places Leisure,ScheduledSession,superEvent,1.0,499
opendata.leisurecloud.live,Places Leisure,FacilityUse,activity,0.546,500
opendata.leisurecloud.live,Places Leisure,FacilityUse,category,1.0,500
opendata.leisurecloud.live,Places Leisure,FacilityUse,organizer,0.0,500
opendata.leisurecloud.live,Places Leisure,FacilityUse,offers,0.992,500
opendata.leisurecloud.live,Places Leisure,FacilityUse,location,1.0,500
opendata.leisurecloud.live,Places Leisure,FacilityUse,name,1.0,500
opendata.leisurecloud.live,Places Leisure,FacilityUse,description,0.53,500
opendata.leisurecloud.live,Places Leisure,FacilityUse,eventSchedule,0.0,500
opendata.leisurecloud.live,Places Leisure,FacilityUse,ageRange,0.0,500
opendata.leisurecloud.live,Places Leisure,FacilityUse,genderRestriction,0.0,500
opendata.leisurecloud.live,Places Leisure,FacilityUse,level,0.0,500
opendata.leisurecloud.live,Places Leisure,FacilityUse,url,1.0,500
opendata.leisurecloud.live,Places Leisure,FacilityUse,attendeeInstructions,0.956,500
opendata.leisurecloud.live,Places Leisure,FacilityUse,superEvent,0.0,500
opendata.leisurecloud.live,Places Leisure,FacilityUse,activity,0.5451,271
opendata.leisurecloud.live,Places Leisure,FacilityUse,category,1.0,271
opendata.leisurecloud.live,Places Leisure,FacilityUse,organizer,0.0,271
opendata.leisurecloud.live,Places Leisure,FacilityUse,offers,1.0,271
opendata.leisurecloud.live,Places Leisure,FacilityUse,location,1.0,271
opendata.leisurecloud.live,Places Leisure,FacilityUse,name,1.0,271
opendata.leisurecloud.live,Places Leisure,FacilityUse,description,0.5113,271
opendata.leisurecloud.live,Places Leisure,FacilityUse,eventSchedule,0.0,271
opendata.leisurecloud.live,Places Leisure,FacilityUse,ageRange,0.0,271
opendata.leisurecloud.live,Places Leisure,FacilityUse,genderRestriction,0.0,271
opendata.leisurecloud.live,Places Leisure,FacilityUse,level,0.0,271
opendata.leisurecloud.live,Places Leisure,FacilityUse,url,1.0,271
opendata.leisurecloud.live,Places Leisure,FacilityUse,attendeeInstructions,0.9436,271
opendata.leisurecloud.live,Places Leisure,FacilityUse,superEvent,0.0,271
opendata.leisurecloud.live,Places Leisure,Slot,activity,0.0,500
opendata.leisurecloud.live,Places Leisure,Slot,category,0.0,500
opendata.leisurecloud.live,Places Leisure,Slot,organizer,0.0,500
opendata.leisurecloud.live,Places Leisure,Slot,offers,1.0,500
opendata.leisurecloud.live,Places Leisure,Slot,location,0.0,500
opendata.leisurecloud.live,Places Leisure,Slot,name,0.0,500
opendata.leisurecloud.live,Places Leisure,Slot,description,0.0,500
opendata.leisurecloud.live,Places Leisure,Slot,eventSchedule,0.0,500
opendata.leisurecloud.live,Places Leisure,Slot,ageRange,0.0,500
opendata.leisurecloud.live,Places Leisure,Slot,genderRestriction,0.0,500
opendata.leisurecloud.live,Places Leisure,Slot,level,0.0,500
opendata.leisurecloud.live,Places Leisure,Slot,url,0.0,500
opendata.leisurecloud.live,Places Leisure,Slot,attendeeInstructions,0.0,500
opendata.leisurecloud.live,Places Leisure,Slot,superEvent,0.0,500
opendata.leisurecloud.live,Places Leisure,Slot,activity,0.0,499
opendata.leisurecloud.live,Places Leisure,Slot,category,0.0,499
opendata.leisurecloud.live,Places Leisure,Slot,organizer,0.0,499
opendata.leisurecloud.live,Places Leisure,Slot,offers,1.0,499
opendata.leisurecloud.live,Places Leisure,Slot,location,0.0,499
opendata.leisurecloud.live,Places Leisure,Slot,name,0.0,499
opendata.leisurecloud.live,Places Leisure,Slot,description,0.0,499
opendata.leisurecloud.live,Places Leisure,Slot,eventSchedule,0.0,499
opendata.leisurecloud.live,Places Leisure,Slot,ageRange,0.0,499
opendata.leisurecloud.live,Places Leisure,Slot,genderRestriction,0.0,499
opendata.leisurecloud.live,Places Leisure,Slot,level,0.0,499
opendata.leisurecloud.live,Places Leisure,Slot,url,0.0,499
opendata.leisurecloud.live,Places Leisure,Slot,attendeeInstructions,0.0,499
opendata.leisurecloud.live,Places Leisure,Slot,superEvent,0.0,499
opendata.leisurecloud.live,Plymouth Active,SessionSeries,activity,0.0,500
opendata.leisurecloud.live,Plymouth Active,SessionSeries,category,1.0,500
opendata.leisurecloud.live,Plymouth Active,SessionSeries,organizer,0.14,500
opendata.leisurecloud.live,Plymouth Active,SessionSeries,offers,0.884,500
opendata.leisurecloud.live,Plymouth Active,SessionSeries,location,1.0,500
opendata.leisurecloud.live,Plymouth Active,SessionSeries,name,1.0,500
opendata.leisurecloud.live,Plymouth Active,SessionSeries,description,0.0,500
opendata.leisurecloud.live,Plymouth Active,SessionSeries,eventSchedule,1.0,500
opendata.leisurecloud.live,Plymouth Active,SessionSeries,ageRange,0.0,500
opendata.leisurecloud.live,Plymouth Active,SessionSeries,genderRestriction,0.128,500
opendata.leisurecloud.live,Plymouth Active,SessionSeries,level,0.0,500
opendata.leisurecloud.live,Plymouth Active,SessionSeries,url,1.0,500
opendata.leisurecloud.live,Plymouth Active,SessionSeries,attendeeInstructions,0.68,500
opendata.leisurecloud.live,Plymouth Active,SessionSeries,superEvent,0.86,500
opendata.leisurecloud.live,Plymouth Active,SessionSeries,activity,0.0,131
opendata.leisurecloud.live,Plymouth Active,SessionSeries,category,1.0,131
opendata.leisurecloud.live,Plymouth Active,SessionSeries,organizer,0.2727,131
opendata.leisurecloud.live,Plymouth Active,SessionSeries,offers,0.9,131
opendata.leisurecloud.live,Plymouth Active,SessionSeries,location,1.0,131
opendata.leisurecloud.live,Plymouth Active,SessionSeries,name,1.0,131
opendata.leisurecloud.live,Plymouth Active,SessionSeries,description,0.0,131
opendata.leisurecloud.live,Plymouth Active,SessionSeries,eventSchedule,1.0,131
opendata.leisurecloud.live,Plymouth Active,SessionSeries,ageRange,0.0,131
opendata.leisurecloud.live,Plymouth Active,SessionSeries,genderRestriction,0.2091,131
opendata.leisurecloud.live,Plymouth Active,SessionSeries,level,0.0,131
opendata.leisurecloud.live,Plymouth Active,SessionSeries,url,1.0,131
opendata.leisurecloud.live,Plymouth Active,SessionSeries,attendeeInstructions,0.8818,131
opendata.leisurecloud.live,Plymouth Active,SessionSeries,superEvent,0.7273,131
opendata.leisurecloud.live,Plymouth Active,ScheduledSession,activity,0.0,500
opendata.leisurecloud.live,Plymouth Active,ScheduledSession,category,0.0,500
opendata.leisurecloud.live,Plymouth Active,ScheduledSession,organizer,0.0,500
opendata.leisurecloud.live,Plymouth Active,ScheduledSession,offers,0.0,500
opendata.leisurecloud.live,Plymouth Active,ScheduledSession,location,0.0,500
opendata.leisurecloud.live,Plymouth Active,ScheduledSession,name,0.0,500
